,originalLocation,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
1889,O-23-12,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5,EUMBM7,8.5
1890,O-23-13,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5,69L9MX,10.5
1896,O-24-11,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0,S90CD9,11.0
1897,O-24-12,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5,AX7BJ8,8.5
1898,O-24-13,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5
1904,P-01-11,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0,T3NVTG,9.0
1905,P-01-12,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5,6NDM0O,8.5
1906,P-01-13,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0
1912,P-02-11,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0,EUMBM7,11.0
1913,P-02-12,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0
1914,P-02-13,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5,KZ5VR3,8.5
1920,P-03-11,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0,APQKWK,12.0
1921,P-03-12,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0,6NDM0O,12.0
1922,P-03-13,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5,4E0KXI,7.5
1928,P-04-11,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0
1929,P-04-12,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0,5P2MVG,11.0
1930,P-04-13,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5,ULG3QT,8.5
1936,P-05-11,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0,UNPPMJ,8.0
1937,P-05-12,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0,N6JU7C,10.0
1938,P-05-13,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5,8BSFSA,6.5
1944,P-06-11,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5,RUUOCB,7.5
1945,P-06-12,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0,F7LULH,15.0
1946,P-06-13,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0,6NDM0O,10.0
1952,P-07-11,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5
1953,P-07-12,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5,S90CD9,10.5
1954,P-07-13,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0
1960,P-08-11,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0,5P2MVG,7.0
1961,P-08-12,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0
1962,P-08-13,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5,32ZKOX,6.5
1968,P-09-11,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5
1969,P-09-12,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0,800OVF,11.0
1970,P-09-13,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0,56TC1Z,11.0
1976,P-10-11,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0,RAUDQ6,10.0
1977,P-10-12,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0,O7TSVL,7.0
1978,P-10-13,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5
1984,P-13-11,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5,8E9F1P,10.5
1985,P-13-12,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0,NJVZEL,15.0
1986,P-13-13,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5,MLV9BR,10.5
1992,P-14-11,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0,HLOISD,12.0
1993,P-14-12,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0,8E9F1P,11.0
1994,P-14-13,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0
2000,P-15-11,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5,800OVF,6.5
2001,P-15-12,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0
2002,P-15-13,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0,N6JU7C,9.0
2008,P-16-11,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0
2009,P-16-12,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0,YKQY4X,8.0
2010,P-16-13,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0,37VA62,10.0
2016,P-17-11,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0,J3FI7N,15.0
2017,P-17-12,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0,O7TSVL,10.0
2018,P-17-13,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0,84ABYS,12.0
2024,P-18-11,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0
2025,P-18-12,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0
2026,P-18-13,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0,SWN7AU,9.0
2032,P-19-11,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5,EQQBND,9.5
2033,P-19-12,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0,5X8RAN,9.0
2034,P-19-13,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5,A7MDBC,8.5
2040,P-20-11,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0,O7TSVL,6.0
2041,P-20-12,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0,QP56BU,9.0
2042,P-20-13,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5,MLV9BR,8.5
2048,P-21-11,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5,800OVF,10.5
2049,P-21-12,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0,AX7BJ8,10.0
2050,P-21-13,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5,XLTRGL,9.5
2056,P-22-11,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0,800OVF,7.0
2057,P-22-12,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5,Y813MQ,7.5
2058,P-22-13,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0,37VA62,8.0
2064,P-23-11,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0,XLTRGL,12.0
2065,P-23-12,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5,70EPUK,8.5
2066,P-23-13,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0,32ZKOX,10.0
